ForingNE,NForingNE,ForingSW,NForingSW,MotspillNE,NMotspillNE,MotspillSW,NMotspillSW,AntallPar,Ar,Maned,Dato,Turnering
3,6,2,8,0,4,8,3,9,2019,6,24,Sommerbridge Melhus BK
