ForingNE,NForingNE,ForingSW,NForingSW,MotspillNE,NMotspillNE,MotspillSW,NMotspillSW,AntallPar,Ar,Maned,Dato,Turnering
7,5,11,6,12,5,-11.9,8,17,2019,6,11,Sommerbridge Bridgehuset
