ForingNE,NForingNE,ForingSW,NForingSW,MotspillNE,NMotspillNE,MotspillSW,NMotspillSW,AntallPar,Ar,Maned,Dato,Turnering
8,4,1,6,2,3,1,8,11,2019,6,17,Sommerbridge Melhus BK
