ForingNE,NForingNE,ForingSW,NForingSW,MotspillNE,NMotspillNE,MotspillSW,NMotspillSW,AntallPar,Ar,Maned,Dato,Turnering
58.3,3,-7.8,2,71.6,3,-36.2,1,100,2019,6,23,Suite for Pairs and Orchestra #1373
